age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,y
50,entrepreneur,married,tertiary,0,0,0,0,1,8,1,0,0,0
20,admin.,single,secondary,0,0,0,0,1,8,1,0,0,0
60,retired,married,tertiary,0,1,0,0,1,8,1,0,0,0
50,management,married,other,0,1,0,0,1,8,1,0,0,1
60,retired,married,secondary,0,0,0,0,1,8,1,0,0,1
60,entrepreneur,married,tertiary,0,2,0,0,1,8,2,0,0,0
50,management,married,secondary,0,0,0,0,1,8,1,0,0,0
60,retired,married,tertiary,0,0,0,0,1,8,1,0,0,1
30,management,single,tertiary,0,0,0,0,1,8,1,0,0,0
50,blue-collar,married,secondary,0,0,1,0,1,8,2,0,0,0
30,services,single,tertiary,0,0,0,0,1,8,1,0,0,1
30,technician,single,secondary,0,0,0,0,1,8,1,1,1,0
20,student,single,secondary,0,0,0,0,1,8,1,1,2,0
30,admin.,married,tertiary,0,0,1,0,1,8,1,0,0,0
20,student,single,other,0,2,0,0,1,8,1,0,0,0
20,management,single,tertiary,0,0,1,0,1,8,1,0,0,0
40,technician,divorced,secondary,0,0,1,0,1,8,2,1,2,0
50,management,married,tertiary,0,0,0,0,1,8,2,0,0,0
30,management,single,tertiary,0,0,0,0,1,8,2,1,1,1
50,technician,married,secondary,0,0,1,0,1,8,1,0,0,1
50,management,married,tertiary,0,0,0,0,1,8,1,1,1,0
30,management,single,tertiary,0,0,0,0,1,8,1,0,0,0
30,admin.,married,secondary,0,0,1,0,1,8,1,1,2,0
60,retired,married,other,0,0,0,0,1,8,1,1,2,0
60,retired,married,secondary,0,0,0,0,1,8,1,1,1,1
20,management,single,tertiary,0,0,1,0,1,8,1,1,1,1
60,retired,married,primary,0,0,0,0,1,8,1,0,0,0
30,management,single,tertiary,0,0,0,0,1,8,2,0,0,0
20,technician,married,secondary,0,0,1,0,1,8,2,0,0,1
20,management,single,tertiary,0,1,0,0,1,8,1,1,2,0
60,management,married,secondary,0,0,0,0,1,8,2,0,0,0
60,management,married,tertiary,0,2,0,0,1,8,2,0,0,0
60,retired,married,other,0,0,0,0,1,8,1,0,0,0
50,management,married,tertiary,0,0,0,0,1,8,1,1,1,0
50,management,married,tertiary,0,2,0,0,1,8,1,0,0,1
50,technician,married,tertiary,0,0,0,0,1,8,1,1,2,0
30,management,married,tertiary,0,1,0,0,1,8,1,1,1,0
20,student,single,secondary,0,0,0,0,1,8,1,1,2,1
30,student,single,secondary,0,0,0,0,1,8,1,1,1,1
60,housemaid,married,primary,0,0,0,0,1,8,1,0,0,0
30,blue-collar,married,secondary,0,0,0,0,1,8,1,0,0,0
30,services,single,secondary,0,0,0,0,1,8,1,0,0,0
50,technician,divorced,tertiary,0,0,0,0,1,8,1,0,0,1
30,management,divorced,tertiary,0,1,1,0,1,8,2,1,2,0
30,technician,married,tertiary,0,1,0,0,1,8,1,0,0,0
40,management,married,tertiary,0,-1,1,0,1,8,1,0,0,0
30,housemaid,married,tertiary,0,0,0,0,1,8,1,1,2,1
60,retired,married,secondary,0,1,0,0,1,8,1,0,0,0
60,retired,married,secondary,0,1,0,0,1,8,1,0,0,0
30,management,married,tertiary,0,0,1,0,1,8,1,0,0,1
50,technician,married,secondary,0,0,0,1,1,8,1,1,2,1
30,management,single,tertiary,0,0,0,0,1,8,2,0,0,1
40,technician,single,secondary,0,2,1,0,1,8,1,1,2,1
40,entrepreneur,single,tertiary,0,0,0,0,1,8,1,0,0,0
60,housemaid,married,primary,0,0,0,0,1,8,2,1,2,0
60,management,married,secondary,0,0,0,0,1,8,2,0,0,0
60,retired,divorced,tertiary,0,0,0,0,1,8,1,0,0,1
40,management,married,tertiary,0,0,0,0,1,8,2,0,0,0
50,housemaid,divorced,secondary,0,0,0,0,1,8,2,1,2,0
60,retired,married,other,0,2,0,0,1,8,2,0,0,0
50,retired,married,tertiary,0,0,0,0,1,8,1,1,2,0
50,retired,married,tertiary,0,0,0,0,1,8,2,0,0,0
40,admin.,married,secondary,0,0,0,0,1,8,1,1,2,1
60,retired,married,secondary,0,0,0,0,1,8,2,1,2,0
20,admin.,single,secondary,0,1,0,1,1,8,1,0,0,0
60,retired,married,tertiary,0,0,0,0,1,8,2,0,0,0
20,management,single,tertiary,0,1,0,0,1,8,2,0,0,1
30,technician,single,tertiary,0,1,1,0,1,8,2,1,2,1
20,technician,single,tertiary,0,1,0,0,1,8,2,0,0,1
30,admin.,divorced,secondary,0,0,1,1,1,8,1,0,0,0
50,management,married,tertiary,0,0,1,1,1,8,1,1,1,0
50,retired,divorced,secondary,0,0,0,0,1,8,1,0,0,1
40,admin.,married,secondary,0,2,0,0,1,8,2,1,1,1
40,management,married,tertiary,0,0,0,0,1,8,1,0,0,1
60,retired,married,tertiary,0,0,0,0,1,8,1,0,0,0
20,management,single,tertiary,0,1,0,0,1,8,1,0,0,1
30,management,married,tertiary,0,0,0,0,1,8,2,0,0,1
30,management,single,tertiary,0,2,0,0,1,8,1,1,2,1
30,technician,single,tertiary,0,0,0,0,1,8,1,1,1,0
30,technician,married,secondary,0,2,0,0,1,8,1,1,2,1
30,admin.,single,secondary,0,2,0,0,1,8,2,0,0,0
40,housemaid,divorced,secondary,0,0,0,0,1,8,2,0,0,0
60,retired,married,secondary,0,0,0,0,1,8,2,0,0,0
20,student,single,tertiary,0,0,0,0,1,8,1,0,0,1
30,management,married,tertiary,0,1,0,0,1,8,2,1,2,0
20,student,single,secondary,0,0,0,0,1,8,2,1,2,1
60,retired,married,primary,0,2,0,0,1,8,1,0,0,0
20,entrepreneur,single,tertiary,0,0,0,0,1,8,1,0,0,1
30,self-employed,single,tertiary,0,2,0,0,1,8,1,0,0,1
50,management,married,tertiary,0,0,0,0,1,8,2,1,1,1
50,management,married,tertiary,0,0,1,0,1,8,1,0,0,0
60,retired,married,primary,0,0,0,0,1,8,2,0,0,0
20,technician,single,tertiary,0,2,0,0,1,8,1,1,2,1
50,blue-collar,married,secondary,0,0,1,0,1,8,1,0,0,0
30,management,single,tertiary,0,2,0,0,1,8,1,0,0,0
20,student,single,secondary,0,0,0,0,1,8,1,1,1,0
60,self-employed,divorced,secondary,0,0,1,0,1,8,1,0,0,1
40,management,married,tertiary,0,1,0,0,1,8,1,0,0,0
50,management,married,tertiary,0,0,0,0,1,8,1,0,0,0
20,student,single,secondary,0,0,0,0,1,8,1,1,1,0
60,retired,married,other,0,0,0,0,1,8,1,0,0,0
30,management,single,tertiary,0,0,0,0,1,8,1,0,0,1
40,housemaid,married,secondary,0,1,0,0,1,8,1,0,0,1
30,admin.,single,secondary,0,0,0,0,1,8,2,1,2,0
40,admin.,married,secondary,0,0,0,0,1,8,1,1,2,1
40,management,divorced,tertiary,0,0,1,0,1,8,1,0,0,0
50,technician,married,secondary,0,0,0,0,1,8,1,0,0,0
30,admin.,married,secondary,0,0,1,0,1,8,2,1,1,1
30,technician,married,tertiary,0,0,0,0,1,8,2,0,0,1
30,admin.,single,secondary,0,0,0,0,1,8,1,0,0,0
60,management,married,secondary,0,0,0,0,1,8,1,0,0,0
40,management,married,primary,0,2,1,0,1,8,1,1,2,1
20,student,single,secondary,0,0,0,0,1,8,2,0,0,0
20,student,single,secondary,0,0,0,0,1,8,2,1,1,1
60,admin.,married,secondary,0,0,0,0,1,8,2,1,1,1
60,housemaid,divorced,secondary,0,0,0,0,1,8,2,1,2,0
20,student,single,secondary,0,1,0,0,1,8,1,0,0,0
30,management,married,secondary,0,0,1,0,1,8,1,1,1,0
60,housemaid,married,primary,0,0,0,0,1,8,1,0,0,0
40,management,married,tertiary,0,0,0,1,1,8,1,0,0,1
50,admin.,divorced,secondary,0,0,1,0,1,8,1,1,1,1
60,retired,divorced,secondary,0,0,0,0,1,8,1,0,0,0
30,management,married,tertiary,0,0,0,0,1,8,1,1,2,0
60,admin.,married,secondary,0,0,1,0,1,8,1,0,0,1
20,student,single,secondary,0,0,0,0,1,8,1,1,1,1
20,student,single,other,0,0,0,0,1,8,2,0,0,0
30,admin.,married,tertiary,0,0,0,0,1,8,1,1,1,0
30,admin.,married,secondary,0,0,1,0,1,8,1,1,2,0
50,technician,married,tertiary,0,0,1,0,1,8,1,0,0,0
30,admin.,married,other,0,1,0,0,1,8,1,0,0,0
60,retired,married,secondary,0,0,0,1,1,8,1,0,0,1
50,technician,married,secondary,0,1,0,0,1,8,2,1,2,1
20,student,single,tertiary,0,2,0,0,1,8,1,1,1,0
20,student,single,secondary,0,0,0,0,1,8,1,0,0,1
40,admin.,single,secondary,0,0,1,0,1,8,1,1,2,1
50,management,married,tertiary,0,0,0,0,1,8,1,0,0,1
20,management,single,tertiary,0,0,0,0,1,8,2,1,1,0
50,retired,divorced,tertiary,0,-1,1,0,1,8,2,1,2,1
20,student,single,tertiary,0,1,1,0,1,8,2,1,2,0
30,technician,married,secondary,0,2,0,0,1,8,2,0,0,1
60,retired,divorced,secondary,0,2,0,0,1,8,2,0,0,1
30,admin.,married,tertiary,0,0,0,0,1,8,2,0,0,0
50,management,married,tertiary,0,0,0,0,1,8,2,0,0,0
20,blue-collar,married,secondary,0,0,1,0,1,8,1,1,2,1
50,unemployed,married,secondary,0,0,0,0,1,8,1,1,2,1
60,retired,married,tertiary,0,1,0,0,1,8,2,1,2,0
60,retired,married,tertiary,0,2,0,0,1,8,2,0,0,0
40,management,married,other,0,0,0,0,1,8,2,0,0,0
20,management,single,tertiary,0,0,0,0,1,8,2,1,1,1
50,technician,married,secondary,0,0,0,0,1,8,2,1,2,1
60,retired,married,primary,0,0,0,0,1,8,2,1,2,0
40,housemaid,married,tertiary,0,2,0,0,1,8,2,0,0,1
30,management,married,tertiary,0,0,0,0,1,8,1,1,1,0
50,management,married,tertiary,0,0,0,0,1,8,2,0,0,0
60,retired,married,primary,0,0,0,0,1,8,1,0,0,0
20,student,single,secondary,0,0,0,0,1,8,2,0,0,0
30,technician,married,secondary,0,0,0,0,1,8,2,1,2,0
40,admin.,married,secondary,0,2,0,0,1,8,2,1,2,0
40,unemployed,married,tertiary,0,0,0,0,1,8,2,0,0,0
50,housemaid,married,other,0,0,1,0,1,8,2,1,2,0
60,retired,married,primary,0,0,0,0,1,8,2,0,0,0
60,retired,married,secondary,0,0,0,0,1,8,2,0,0,0
40,management,single,tertiary,0,0,1,0,1,8,2,1,2,0
30,admin.,single,secondary,0,0,1,0,1,8,2,1,2,0
20,student,single,secondary,0,2,0,0,1,8,2,0,0,0
50,housemaid,married,secondary,0,2,0,0,1,8,1,1,2,0
30,blue-collar,married,primary,0,0,1,0,1,8,1,1,2,1
30,technician,married,tertiary,0,0,1,0,1,8,1,1,1,1
30,student,married,tertiary,0,0,0,0,1,8,2,0,0,0
30,management,married,secondary,0,0,0,0,1,8,1,1,2,0
40,other,married,tertiary,0,2,0,0,1,8,1,0,0,0
60,housemaid,married,primary,0,0,0,0,1,8,1,0,0,0
50,technician,married,secondary,0,0,0,0,1,8,2,0,0,0
60,retired,divorced,tertiary,0,2,0,0,1,8,1,0,0,0
30,student,single,other,0,0,0,0,1,8,1,1,1,0
30,self-employed,married,tertiary,0,0,0,0,1,8,1,1,1,0
20,student,single,other,0,0,0,0,1,8,2,0,0,1
30,admin.,single,secondary,0,0,1,1,1,8,1,0,0,0
60,retired,married,tertiary,0,0,0,0,1,8,1,0,0,1
60,retired,married,secondary,0,0,0,0,1,8,2,0,0,1
40,management,married,tertiary,0,0,0,0,1,8,2,0,0,0
30,management,married,tertiary,0,0,0,0,1,8,2,1,2,1
40,services,married,secondary,0,0,0,0,1,8,2,1,2,1
40,technician,married,secondary,0,1,1,0,1,8,2,1,2,0
40,management,divorced,tertiary,0,0,1,0,1,8,2,1,1,0
20,management,single,tertiary,0,0,1,0,1,8,2,1,2,0
60,housemaid,married,primary,0,0,0,0,1,8,2,0,0,1
30,services,married,secondary,0,1,1,0,1,8,2,1,2,0
30,technician,single,tertiary,0,0,1,0,1,8,1,1,2,0
60,retired,married,secondary,0,0,0,0,1,8,1,0,0,1
60,technician,single,primary,0,2,0,0,1,8,1,0,0,1
20,student,single,secondary,0,0,0,0,1,8,1,1,2,0
60,retired,married,secondary,0,0,0,0,1,8,1,0,0,0
60,retired,married,primary,0,0,0,0,1,8,1,0,0,0
60,retired,divorced,primary,0,0,0,0,1,8,1,0,0,1
40,technician,married,secondary,0,1,0,0,1,8,1,0,0,0
60,retired,married,other,0,0,0,0,1,8,2,0,0,1
60,retired,married,secondary,0,0,0,0,1,8,1,0,0,1
40,management,married,tertiary,0,0,0,0,1,8,1,0,0,1
60,retired,married,tertiary,0,0,0,0,1,8,1,0,0,1
40,management,single,tertiary,0,0,1,0,1,8,1,1,2,1
30,technician,divorced,secondary,0,0,0,0,1,8,1,1,1,0
20,student,single,primary,0,0,0,0,1,8,1,1,2,0
20,student,single,secondary,0,0,0,0,1,8,2,0,0,1
30,technician,single,tertiary,0,0,0,0,1,8,2,0,0,0
50,management,married,tertiary,0,1,0,0,1,8,2,0,0,0
50,management,divorced,other,0,0,0,0,1,8,2,1,1,1
30,management,single,tertiary,0,0,0,0,1,8,2,0,0,0
20,technician,single,secondary,0,0,0,0,1,8,2,1,2,0
20,management,single,tertiary,0,0,1,0,1,8,2,1,1,1
30,blue-collar,single,secondary,0,0,1,0,1,8,2,1,2,1
20,student,single,tertiary,0,0,0,0,1,8,1,0,0,0
50,retired,married,secondary,0,0,0,0,1,8,2,1,1,0
60,retired,married,secondary,0,0,0,0,1,8,1,0,0,1
30,technician,single,tertiary,0,1,0,0,1,8,2,0,0,1
20,admin.,single,tertiary,0,0,0,1,1,8,2,0,0,0
20,technician,single,secondary,0,0,0,0,1,8,2,1,1,0
30,technician,single,secondary,0,0,1,0,1,8,2,1,1,1
20,technician,single,secondary,0,0,0,0,1,8,1,1,1,1
20,admin.,single,secondary,0,0,0,0,1,8,1,0,0,0
40,technician,divorced,secondary,0,0,0,0,1,8,2,1,2,0
60,retired,married,tertiary,0,1,0,0,1,8,2,0,0,0
30,blue-collar,single,primary,0,0,1,0,1,8,2,1,2,0
60,unemployed,married,secondary,0,0,0,0,1,8,2,0,0,1
30,admin.,married,secondary,0,0,0,0,1,8,2,1,1,0
30,admin.,divorced,tertiary,0,0,1,1,1,8,2,1,2,0
30,technician,single,secondary,0,1,0,0,1,8,1,1,2,0
20,services,single,secondary,0,0,0,0,1,8,2,0,0,0
60,retired,divorced,tertiary,0,0,0,0,1,8,1,0,0,0
40,admin.,married,secondary,0,0,1,0,1,8,1,1,2,0
30,management,married,tertiary,0,0,0,0,1,8,1,1,2,0
30,technician,single,tertiary,0,0,0,0,1,8,1,1,1,0
20,management,single,tertiary,0,1,1,0,1,8,2,0,0,0
30,management,married,tertiary,0,0,1,0,1,8,1,1,2,0
60,retired,divorced,primary,0,0,0,0,1,8,1,0,0,0
30,blue-collar,married,secondary,0,0,1,0,1,8,2,1,2,1
30,technician,single,tertiary,0,2,1,0,1,8,1,1,2,0
20,unemployed,single,tertiary,0,0,0,0,1,8,1,0,0,1
30,management,married,tertiary,0,0,1,0,1,8,1,1,2,1
60,admin.,divorced,secondary,0,0,0,0,1,8,1,0,0,0
20,management,single,tertiary,0,0,0,0,1,8,1,1,2,0
30,technician,married,tertiary,0,0,1,0,1,8,1,1,2,1
60,retired,married,secondary,0,0,0,0,1,8,1,0,0,0
30,blue-collar,single,primary,0,2,0,0,1,8,1,0,0,1
30,technician,married,secondary,0,0,0,0,1,8,2,0,0,0
20,student,single,secondary,0,0,0,0,1,8,2,0,0,0
30,technician,single,tertiary,0,0,0,0,1,8,2,0,0,0
50,admin.,divorced,secondary,0,0,0,0,1,8,2,1,2,1
30,management,single,tertiary,0,0,0,0,1,8,2,1,1,1
60,retired,married,primary,0,1,0,0,1,8,2,0,0,0
30,blue-collar,married,secondary,0,0,1,0,1,8,2,1,2,0
30,management,single,tertiary,0,0,0,0,1,8,2,1,1,0
30,technician,single,tertiary,0,0,0,0,1,8,2,1,2,0
30,self-employed,married,tertiary,0,0,0,0,1,8,2,1,2,0
30,unemployed,single,tertiary,0,0,1,0,1,8,2,1,2,0
60,retired,married,secondary,0,0,0,0,1,8,2,0,0,0
20,student,single,tertiary,0,0,0,0,1,8,2,1,1,1
40,management,married,tertiary,0,1,1,1,1,8,2,1,1,1
60,retired,married,secondary,0,0,0,0,1,8,1,0,0,0
40,self-employed,married,tertiary,0,0,1,1,1,8,1,0,0,0
50,management,married,other,0,0,1,0,1,8,2,1,2,1
40,management,married,tertiary,0,0,1,0,1,8,2,1,2,0
50,management,married,tertiary,0,1,1,0,1,8,1,1,2,0
50,blue-collar,married,secondary,0,0,1,0,1,8,1,1,1,1
30,services,single,secondary,0,0,0,0,1,8,1,0,0,0
50,management,divorced,tertiary,0,2,1,0,1,8,1,1,1,0
40,management,single,tertiary,0,2,0,0,1,8,1,1,2,1
30,blue-collar,married,secondary,0,0,1,0,1,8,2,0,0,0
20,technician,single,tertiary,0,0,0,0,1,8,2,0,0,1
30,unemployed,married,tertiary,0,2,0,0,1,8,2,1,2,0
20,services,single,secondary,0,0,0,0,1,8,1,0,0,0
30,blue-collar,married,primary,0,0,1,0,1,8,1,1,2,1
30,technician,married,secondary,0,0,0,0,1,8,1,0,0,0
30,blue-collar,single,secondary,0,0,0,0,1,8,1,0,0,0
30,technician,single,secondary,0,0,1,0,1,8,2,0,0,1
20,student,single,secondary,0,0,0,0,1,8,2,0,0,0
20,student,single,secondary,0,0,0,0,0,9,2,1,2,0
30,entrepreneur,single,tertiary,0,2,0,0,0,9,2,0,0,0
40,management,divorced,other,0,2,0,0,0,9,2,1,2,0
60,retired,married,primary,0,1,0,0,0,9,2,1,2,0
30,management,married,tertiary,0,0,1,0,0,9,2,1,2,1
30,management,married,tertiary,0,0,0,0,0,9,2,0,0,0
60,retired,married,secondary,0,0,0,0,0,9,2,0,0,0
40,unemployed,married,other,0,0,1,0,0,9,2,1,2,0
20,management,single,tertiary,0,0,0,0,0,9,2,0,0,0
40,management,divorced,tertiary,0,2,1,0,0,9,1,1,2,1
60,retired,married,other,0,0,0,0,0,9,2,0,0,0
40,technician,married,other,0,0,1,0,0,9,1,0,0,0
60,entrepreneur,married,primary,0,0,0,0,0,9,1,0,0,0
30,entrepreneur,married,tertiary,0,0,0,0,0,9,1,0,0,0
60,retired,married,primary,0,0,0,0,0,9,1,0,0,0
20,technician,single,secondary,0,0,0,0,0,9,1,0,0,0
30,admin.,single,tertiary,0,1,0,0,0,9,1,0,0,0
30,management,married,tertiary,0,0,0,0,0,9,1,0,0,1
20,admin.,married,secondary,0,0,0,0,0,9,1,0,0,1
50,management,married,tertiary,0,1,0,0,0,9,1,1,2,1
20,services,single,secondary,0,0,1,0,0,9,2,0,0,1
30,technician,single,secondary,0,0,0,0,0,9,2,1,2,0
40,technician,married,secondary,0,0,1,0,0,9,2,1,1,1
60,retired,married,secondary,0,1,0,0,0,9,2,0,0,1
60,retired,married,secondary,0,1,0,0,0,9,2,0,0,1
30,admin.,married,secondary,0,0,1,0,0,9,2,0,0,0
30,services,single,secondary,0,0,1,0,0,9,2,1,2,1
30,management,married,tertiary,0,0,1,0,0,9,2,1,1,0
40,admin.,married,secondary,0,0,1,0,0,9,1,1,1,0
20,student,single,secondary,0,0,0,0,0,9,1,0,0,0
30,management,married,tertiary,0,0,0,0,0,9,1,1,2,0
40,admin.,married,tertiary,0,1,0,0,0,9,1,1,2,1
60,retired,married,tertiary,0,0,0,0,0,9,1,1,1,1
60,retired,divorced,primary,0,0,0,0,0,9,1,0,0,0
40,technician,single,tertiary,0,0,0,0,0,9,1,1,1,1
30,admin.,single,secondary,0,0,1,1,0,9,2,1,2,0
30,management,married,tertiary,0,0,1,0,0,9,1,1,2,0
30,self-employed,single,tertiary,0,1,0,0,0,9,1,1,1,1
30,admin.,married,secondary,0,0,0,0,0,9,1,1,2,1
50,management,married,tertiary,0,0,0,0,0,9,1,1,2,0
60,management,married,secondary,0,2,0,0,0,9,1,0,0,0
20,admin.,single,tertiary,0,0,0,1,0,9,1,1,2,0
40,housemaid,married,tertiary,0,0,1,0,0,9,1,1,1,0
40,unemployed,single,tertiary,0,2,0,0,0,9,1,1,1,1
30,admin.,divorced,secondary,0,0,0,0,0,9,2,0,0,0
60,management,married,tertiary,0,0,0,0,0,9,1,0,0,1
50,management,married,tertiary,0,0,1,1,0,9,2,0,0,0
60,retired,divorced,secondary,0,2,0,0,0,9,1,0,0,0
40,management,married,tertiary,0,0,0,0,0,9,2,0,0,0
30,admin.,single,secondary,0,0,0,0,0,9,2,0,0,1
60,retired,single,secondary,0,0,0,0,0,9,2,0,0,0
40,management,married,tertiary,0,0,1,0,0,9,2,0,0,0
50,management,married,primary,0,1,0,0,0,9,2,1,2,1
30,technician,married,secondary,0,1,1,0,0,9,2,1,1,0
60,retired,married,secondary,0,2,0,0,0,9,1,0,0,1
50,management,divorced,tertiary,0,2,1,0,0,9,1,1,2,1
30,management,single,tertiary,0,0,0,0,0,9,1,0,0,0
50,technician,married,secondary,0,0,0,0,0,9,1,1,1,0
30,unemployed,married,other,0,1,0,0,0,9,1,0,0,0
60,retired,married,secondary,0,0,0,0,0,9,1,0,0,0
20,student,single,secondary,0,0,0,0,0,9,2,0,0,0
40,management,married,tertiary,0,2,1,0,0,9,1,0,0,0
20,management,single,tertiary,0,2,0,0,0,9,1,1,2,0
50,admin.,single,secondary,0,1,0,0,0,9,1,0,0,1
30,technician,single,tertiary,0,0,0,0,0,9,1,1,1,1
20,technician,single,secondary,0,0,1,0,0,9,1,1,2,1
60,retired,married,other,0,1,0,0,0,9,2,0,0,1
30,admin.,single,secondary,0,1,0,0,0,9,1,1,2,1
60,housemaid,married,secondary,0,0,0,0,0,9,2,0,0,0
50,housemaid,married,primary,0,0,0,0,0,9,1,0,0,0
30,student,single,other,0,2,0,0,0,9,2,1,2,0
30,management,single,tertiary,0,0,0,0,0,9,2,1,1,1
30,management,married,tertiary,0,1,1,0,0,9,2,1,2,0
20,student,single,secondary,0,0,0,0,0,9,2,0,0,0
60,housemaid,married,primary,0,0,1,0,0,9,2,0,0,0
60,retired,married,primary,0,0,0,0,0,9,1,0,0,0
30,blue-collar,married,primary,0,1,0,0,0,9,2,0,0,0
40,management,married,primary,0,0,0,0,0,9,2,1,2,0
60,retired,married,tertiary,0,0,0,0,0,9,2,0,0,1
30,technician,married,tertiary,0,0,0,0,0,9,2,1,2,1
50,admin.,married,secondary,0,0,0,0,0,9,1,1,2,1
60,retired,married,secondary,0,2,0,0,0,9,1,0,0,0
60,retired,married,tertiary,0,0,0,0,0,9,1,0,0,1
30,management,single,tertiary,0,2,0,0,0,9,1,0,0,1
60,other,married,secondary,0,0,0,0,0,9,1,1,2,0
30,technician,married,secondary,0,0,0,0,0,9,1,1,1,0
50,retired,married,tertiary,0,1,0,1,0,9,2,0,0,0
40,management,single,tertiary,0,0,0,0,0,9,1,0,0,0
60,other,married,other,0,0,0,0,0,9,1,0,0,0
30,management,married,tertiary,0,0,0,0,0,9,1,1,2,0
20,admin.,single,tertiary,0,0,1,0,0,9,1,1,2,0
40,management,single,tertiary,0,2,0,0,0,9,1,0,0,0
50,technician,married,secondary,0,0,1,0,0,9,1,1,1,1
50,housemaid,married,secondary,0,0,1,0,0,9,1,1,1,0
20,management,single,tertiary,0,0,0,0,0,9,1,0,0,0
30,management,single,tertiary,0,0,0,0,0,9,1,0,0,1
60,retired,married,primary,0,0,0,0,0,9,2,0,0,0
60,retired,divorced,other,0,0,0,0,0,9,1,0,0,0
20,entrepreneur,married,tertiary,0,0,0,1,0,9,1,0,0,0
30,services,married,secondary,0,0,1,0,0,9,1,1,2,1
30,management,single,tertiary,0,0,0,0,0,9,1,1,2,1
20,management,single,tertiary,0,0,0,0,0,9,1,0,0,0
40,management,single,tertiary,0,0,0,0,0,9,2,1,2,1
30,self-employed,single,tertiary,0,0,0,0,0,9,2,1,2,0
20,unemployed,single,secondary,0,1,0,0,0,9,2,0,0,0
50,management,married,tertiary,0,0,0,0,0,9,2,0,0,0
20,admin.,single,secondary,0,1,0,1,0,9,2,0,0,0
50,management,married,primary,0,0,1,0,0,9,1,1,1,0
40,retired,single,primary,0,1,0,0,0,9,1,0,0,1
50,admin.,married,tertiary,0,2,0,0,0,9,1,1,2,1
30,management,married,tertiary,0,0,1,0,0,9,1,1,1,0
60,retired,divorced,secondary,0,0,0,0,0,9,1,0,0,1
20,student,single,other,0,0,0,0,0,9,1,0,0,0
40,blue-collar,married,secondary,0,0,0,0,0,9,1,1,1,1
20,student,single,other,0,0,0,0,0,9,1,0,0,1
30,management,married,tertiary,0,0,1,0,0,9,1,0,0,0
30,self-employed,married,secondary,0,0,0,0,0,9,1,1,2,1
20,technician,single,secondary,0,0,0,0,0,9,2,0,0,1
50,retired,married,other,0,0,0,0,0,9,1,1,2,0
20,admin.,single,secondary,0,0,0,0,0,9,1,1,1,1
20,management,single,tertiary,0,0,1,0,0,9,1,0,0,1
30,management,single,tertiary,0,1,0,0,0,9,1,1,2,1
20,management,single,secondary,0,0,0,0,0,9,1,1,1,0
30,management,single,tertiary,0,0,1,0,0,9,1,0,0,0
20,student,single,other,0,0,0,0,0,9,1,0,0,1
30,technician,married,secondary,0,0,1,0,0,9,2,1,2,1
50,management,married,tertiary,0,0,0,0,0,9,2,1,1,1
20,student,single,secondary,0,0,0,0,0,9,1,0,0,0
30,blue-collar,married,secondary,0,1,0,0,0,9,2,1,1,0
40,management,married,tertiary,0,0,0,0,0,9,2,0,0,1
30,blue-collar,single,secondary,0,0,0,1,0,9,2,0,0,1
50,admin.,divorced,secondary,0,0,0,0,0,9,2,0,0,0
60,retired,divorced,primary,0,0,0,0,0,9,2,0,0,1
60,retired,married,secondary,0,0,0,0,0,9,1,1,2,1
40,admin.,married,secondary,0,0,0,0,0,9,1,1,2,0
60,retired,married,primary,0,2,0,0,0,9,1,0,0,1
30,management,married,tertiary,0,0,0,0,0,9,2,0,0,1
30,management,single,tertiary,0,0,0,0,0,9,1,1,1,1
60,retired,married,secondary,0,0,0,0,0,9,1,0,0,1
50,blue-collar,married,primary,0,1,0,0,0,9,2,1,2,1
30,technician,married,secondary,0,0,1,1,0,9,2,1,2,0
50,unemployed,married,secondary,0,0,0,0,0,9,1,0,0,1
60,retired,married,tertiary,0,2,1,0,0,9,1,0,0,1
60,retired,divorced,primary,0,0,0,0,0,9,1,0,0,0
30,services,married,secondary,0,0,0,0,0,9,1,0,0,0
30,management,single,tertiary,0,2,0,0,0,9,1,1,1,1
60,retired,married,other,0,0,0,0,0,9,1,0,0,0
60,retired,married,secondary,0,0,0,0,0,9,1,0,0,0
40,admin.,married,secondary,0,0,1,0,0,9,2,1,1,0
60,retired,single,primary,0,0,0,0,0,9,1,0,0,0
60,retired,married,secondary,0,0,0,1,0,9,2,0,0,0
60,other,divorced,other,0,0,0,0,0,9,2,0,0,0
30,admin.,single,secondary,0,0,1,0,0,9,1,0,0,1
60,retired,single,primary,0,0,0,0,0,9,1,0,0,0
30,self-employed,married,tertiary,0,0,1,0,0,9,2,0,0,0
30,management,married,tertiary,0,0,0,0,0,9,2,1,2,1
20,admin.,single,secondary,0,0,1,1,0,9,2,1,2,1
60,self-employed,married,tertiary,0,0,0,0,0,9,2,0,0,0
40,management,married,tertiary,0,0,0,0,0,9,2,0,0,1
30,blue-collar,married,secondary,0,0,1,0,0,9,1,1,2,1
30,management,single,tertiary,0,0,1,1,0,9,1,0,0,0
60,retired,married,primary,0,0,0,0,0,9,1,0,0,0
30,management,married,tertiary,0,0,0,0,0,9,2,0,0,0
50,entrepreneur,married,primary,0,0,1,0,0,9,2,0,0,1
20,student,single,tertiary,0,2,0,0,0,9,2,0,0,0
60,retired,married,primary,0,0,0,0,0,9,2,0,0,0
60,admin.,married,other,0,0,0,0,0,9,2,0,0,0
